job_url,source,title,company,location,description,seniority,tags,raw_source_file
https://rejobs.org/en/renewable-energy-jobs/109998-director-public-affairs-terawatt-infrastructure,rejobs,"Director, Public Affairs",TeraWatt Infrastructure,"San Francisco, California, United States","Join TeraWatt Infrastructure as Director of Public Affairs in San Francisco, CA.",,Advocacy & Policy | Energy Policy | Stakeholder Management | Urban Planning | Community Energy | EV Charging Infrastructure,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109915-data-scientist-ecotricity,rejobs,Data Scientist,Ecotricity,"Stroud, United Kingdom","Join Ecotricity as a Data Scientist in Stroud, UK, and support renewable energy solutions.",,Distributed Energy Resources | Energy Analytics | Optimization | Python Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109554-technical-project-manager-mwd-global-wind-service,rejobs,Technical Project Manager (m/w/d),Global Wind Service,"Fredericia, Denmark","Join Global Wind Service as a Technical Project Manager in Fredericia, Denmark.",,Compliance | Risk Management | Stakeholder Management | Technical Support | Project Management | Offshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110169-energy-modelling-analyst-aurora-energy-research,rejobs,Energy Modelling Analyst,Aurora Energy Research,"São Paulo, Brazil","Join Aurora Energy Research as an Energy Modelling Analyst in São Paulo, Brazil.",,Energy Analytics | Energy Economics | Quantitative Analysis | System Analysis | Energy Modeling,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110300-operations-and-maintenance-engineer-ormat-technologies,rejobs,Operations and Maintenance Engineer,Ormat Technologies,"Visalia, California, United States","Join Ormat Technologies as an Operations and Maintenance Engineer in Visalia, California.",,Battery Management Systems | Power Electronics | SCADA | Plant Operations | Preventive Maintenance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110032-director-of-origination-gridstor,rejobs,Director of Origination,GridStor,"Portland, Oregon, United States","Join GridStor as Director of Origination in Portland, San Francisco, or Denver. Drive energy storage agreements and enjoy unlimited PTO.",,Battery Technology | Power Purchase Agreement | Project Management | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109765-director-of-capacitor-production-helion-energy,rejobs,Director of Capacitor Production,Helion Energy,"Everett, United States","Join Helion Energy as Director of Capacitor Production in Everett, USA. Lead capacitor manufacturing growth and strategy.",,Clean Energy Solutions | Operations Management | Production Planning | Manufacturing | Engineering Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109992-director-of-policy-regulatory-strategy-terawatt-infrastructure,rejobs,Director of Policy & Regulatory Strategy,TeraWatt Infrastructure,"San Francisco, California, United States","Join TeraWatt Infrastructure as Director of Policy & Regulatory Strategy in San Francisco, CA. Lead policy advocacy for EV charging solutions.",,Distributed Energy Resources | Clean Energy Innovation | Energy Policy | Regulatory Compliance | EV Charging Infrastructure | Transportation Electrification,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109556-technician-relations-manager-mwd-global-wind-service,rejobs,Technician Relations Manager (m/w/d),Global Wind Service,"Constanța, Romania","Join Global Wind Service as a Technician Relations Manager in Romania, Spain, or Poland.",,Customer Management | Energy Access | Talent Acquisition & Management | Human Resources,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109384-venue-sales-representative-octopus-energy,rejobs,Venue Sales Representative,Octopus Energy,"Kingston upon Hull, United Kingdom","Join Octopus Energy as a Venue Sales Representative in Kingston upon Hull or York, UK. Engage with customers face-to-face to promote energy tariffs and low-carbon technologies. Enjoy a competitive salary plus unlimited commission.",,Community Solar | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109621-dm-electrical-ib-vogt,rejobs,DM - Electrical,ib vogt,"Kudligi, India","Join ib vogt as DM - Electrical in Kudligi, India, overseeing solar project installations.",,EPC Management | Power Electronics | SCADA | Solar Installation | Solar O&M | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110079-senior-accountant-zero-homes,rejobs,Senior Accountant,Zero Homes,"Denver, Colorado, United States","Join Zero Homes as a Senior Accountant in Denver, CO, focusing on financial reporting and process optimization.",,Energy Economics | Financial Services | Accounting & Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110196-senior-b2c-product-manager-mwd-gridx,rejobs,Senior B2C Product Manager (m/w/d),gridX,"Aachen, Germany","Join gridX as a Senior B2C Product Manager in Aachen or Munich, Germany.",,UI/UX Design | Energy Management | Product Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109878-support-development-engineer-energyhub,rejobs,Support Development Engineer,EnergyHub,United States,Join EnergyHub as a Support Development Engineer in the United States!,,Distributed Energy Resources | IoT | Python Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109794-senior-estimator-all-energy-contracting-pty-ltd,rejobs,Senior Estimator,All Energy Contracting Pty Ltd,"Ashgrove, Queensland, Australia","Join All Energy Contracting as a Senior Estimator in Ashgrove, Australia.",,Battery Technology | EPC Management | Hybrid Power Plants | Photovoltaics | Wind Farms | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110219-microgrid-electrical-engineer-energy-toolbase,rejobs,Microgrid Electrical Engineer,Energy Toolbase,"Calgary, Canada","Join Energy Toolbase as a Microgrid Electrical Engineer in Calgary, Canada.",,Distributed Energy Resources | Microgrids | Control Engineering | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109377-systems-administrator-octopus-energy,rejobs,Systems Administrator,Octopus Energy,"London, United Kingdom","Join Octopus Energy as a Systems Administrator in London, UK.",,Asset Management | Compliance | Energy Asset Valuation | Financial Services | Project Management | Accounting & Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109844-service-technician-british-solar-renewables,rejobs,Service Technician,British Solar Renewables,"Colchester, United Kingdom",Join British Solar Renewables as a Service Technician in the UK!,,Battery Management Systems | Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110170-commercial-associate-mwd-aurora-energy-research,rejobs,Commercial Associate (m/w/d),Aurora Energy Research,"Tokyo, Japan","Join Aurora Energy Research as a Commercial Associate in Tokyo, Japan.",,Customer Management | Salesforce | Energy Economics | Business Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109916-settlement-data-and-metering-quality-assurance-lead-ecotricity,rejobs,"Settlement, Data and Metering Quality Assurance Lead",Ecotricity,"Stroud, United Kingdom","Join Ecotricity as a Quality Assurance Lead in Stroud, UK!",,Customer Management | Energy Policy | Regulatory Compliance | Metering | Quality Assurance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109746-field-test-engineer-mwd-skeleton-technologies,rejobs,Field Test Engineer (m/w/d),Skeleton Technologies,"Lappeenranta, Finland","Join Skeleton Technologies as a Field Test Engineer in Lappeenranta, Finland.",,Battery Management Systems | Battery Technology | Distributed Energy Resources | Power Electronics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110266-engineering-intern-mwd-charge-robotics,rejobs,Engineering Intern (m/w/d),Charge Robotics,"San Leandro, California, United States","Join Charge Robotics as an Engineering Intern in San Leandro, California!",,Clean Energy Innovation | Industrial Engineering | Manufacturing | Mechanical Engineering | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109841-manager-financial-planning-analysis-cleanchoice-energy,rejobs,"Manager, Financial Planning & Analysis",CleanChoice Energy,"Washington, D.C., United States","Join CleanChoice Energy as a Manager, Financial Planning & Analysis in Washington, D.C. Drive financial insights for renewable energy projects.",,Energy Analytics | Energy Policy | Financial Services | Project Finance | Energy Economics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110048-test-development-engineer-brill-power,rejobs,Test Development Engineer,Brill Power,"Oxford, United Kingdom","Join Brill Power as a Test Development Engineer in Oxford, UK, leading testing for battery systems. Enjoy a competitive salary and flexible hours.",,Environmental Management | Power Electronics | Compliance | Battery Management Systems,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/110074-growth-axle-energy,rejobs,Growth,Axle Energy,"London, United Kingdom",Join Axle Energy in London as a Growth specialist!,,Energy Access | Stakeholder Management | Sales and Marketing | Business Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109899-senior-offshore-technician-mwd-principle-power,rejobs,Senior Offshore Technician (m/w/d),Principle Power,"Aberdeen, United Kingdom",Join Principle Power as a Senior Offshore Technician in Aberdeen or Viana do Castelo. Lead O&M activities for WindFloat projects and ensure safety compliance.,,Turbine Operations | Wind O&M | Inventory Management | Regulatory Compliance | System Analysis | Safety Management | Offshore Wind Energy,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109351-wind-technician-all-levels-mwd-nextera-energy,rejobs,Wind Technician (All Levels) (m/w/d),NextEra Energy,"Ruthton, Minnesota, United States","Join NextEra Energy as a Wind Technician in Ruthton, MN.",,Blade Maintenance | Onshore Wind Energy | Turbine Operations | Wind O&M | Safety Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109386-senior-construction-manager-ramboll,rejobs,Senior Construction Manager,Ramboll,"Syracuse, New York, United States","Join Ramboll as a Senior Construction Manager in Syracuse, NY, leading EPC projects.",,EPC Management | Energy Trading | Safety Management | Construction | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109355-pv-solar-field-technician-ii-mwd-nextera-energy,rejobs,PV Solar Field Technician II (m/w/d),NextEra Energy,"Roaring Springs, Texas, United States","Join NextEra Energy as a PV Solar Field Technician II in Roaring Springs, Texas. Maintain solar PV systems and ensure safe operations.",,Photovoltaic Systems | Power Electronics | Solar O&M | Asset Management | Regulatory Compliance | Safety Management | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109383-finance-director-octopus-energy,rejobs,Finance Director,Octopus Energy,"London, United Kingdom","Join Octopus Energy as Finance Director in London, UK.",,Energy Economics | Financial Services | Treasury Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109331-field-sales-consultant-sunrun,rejobs,Field Sales Consultant,Sunrun,"Hartford, Connecticut, United States","Join Sunrun as a Field Sales Consultant in Hartford, Connecticut, and drive solar sales. Enjoy competitive pay and career growth.",,Photovoltaic Systems | Solar Installation | Energy Access | Retail Sales | Sales and Marketing | Customer Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109339-hr-business-partner-for-business-and-commercial-functions-mwd-enercon,rejobs,HR Business Partner for Business and Commercial Functions (m/w/d),ENERCON,"Taichung, Taiwan","Join ENERCON as an HR Business Partner in Taichung, Taiwan.",,Energy Justice | Recruitment | Human Resources | Performance Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108857-cad-design-engineer-mfd-goldbeck-solar-group,rejobs,CAD Design Engineer (m/f/d),GOLDBECK SOLAR Group,"Farnborough, United Kingdom","Join GOLDBECK SOLAR as a CAD Design Engineer in Farnborough, UK.",,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation | Solar Resource Assessment,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109009-operations-intern-fuse-energy,rejobs,Operations Intern,Fuse Energy,"London, United Kingdom",Join Fuse Energy as an Operations Intern in London! Gain hands-on experience in renewable energy.,,Distributed Energy Resources | Customer Management | Energy Access | Operations Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108809-lead-electrical-engineer-power-conversion-systems-mwd-kk-wind-solutions,rejobs,Lead Electrical Engineer - Power Conversion Systems (m/w/d),KK Wind Solutions,"Hammel, Denmark","Lead Electrical Engineer at KK Wind Solutions in Hammel, Denmark.",,EPC Management | Wind Farms | Power Electronics | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108861-senior-product-manager-uplight,rejobs,Senior Product Manager,Uplight,"Pune, India","Join Uplight as a Senior Product Manager in Pune, India, focusing on energy management software.",,Demand Response | Distributed Energy Resources | Agile Methodologies | Product Development | UI/UX Design,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109054-expression-of-interest-brighte-capital,rejobs,Expression of Interest,Brighte Capital,"Sydney, Australia","Join Brighte Capital in Sydney, Australia, and express your interest in future roles in Operations.",,Clean Energy Innovation | Customer Management | Energy Access,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109064-client-success-manager-mwd-energyhub,rejobs,Client Success Manager (m/w/d),EnergyHub,"Brooklyn, New York, United States","Join EnergyHub as a Client Success Manager in Brooklyn, NY, and drive client engagement in renewable energy.",,Distributed Energy Resources | Customer Management | Software Development | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109216-senior-renewable-energy-consultant-veolia,rejobs,Senior Renewable Energy Consultant,Veolia,"Madrid, Spain","Join Veolia as a Senior Renewable Energy Consultant in Madrid, Spain.",,Energy Policy | Feasibility Studies | Stakeholder Management | Energy Modeling | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108666-sales-expert-sunrun,rejobs,Sales Expert,Sunrun,"Irvine, California, United States","Join Sunrun as a Sales Expert in Irvine, California, and drive solar sales!",,Solar Installation | Customer Management | Energy Access | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109226-head-asset-engineering-green-power-alpiq,rejobs,"Head Asset Engineering, Green Power",Alpiq,"Milan, Italy","Lead Asset Engineering at Alpiq in Milan, Italy.",,Wind Farms | Energy Due Diligence | Asset Management | Project Management | Engineering Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108732-authorized-technician-onshore-blades-mwd-muehlhan-wind-service,rejobs,Authorized Technician - Onshore Blades (m/w/d),Muehlhan Wind Service,"Scotland, United Kingdom",Join Muehlhan Wind Service as an Authorized Technician in Scotland!,,Blade Maintenance | Onshore Wind Energy | Turbine Operations | Wind O&M,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109196-software-engineer-scale-microgrids,rejobs,Software Engineer,Scale Microgrids,"New York, NY, United States",Join Scale Microgrids as a Software Engineer in New York City!,,Distributed Energy Resources | Software Development | System Design | IoT | SCADA | Microgrids,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108702-project-supervisor-vestas,rejobs,Project Supervisor,Vestas,"Warrington, United Kingdom",Join Vestas as a Project Supervisor in Warrington or Aarhus!,,EPC Management | High Voltage | Offshore Wind Energy | Turbine Operations | Wind O&M | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109203-operations-and-maintenance-engineer-ormat-technologies,rejobs,Operations and Maintenance Engineer,Ormat Technologies,"Brawley, California, United States","Join Ormat Technologies as an Operations and Maintenance Engineer in Brawley, California.",,Battery Management Systems | Battery Technology | Power Electronics | SCADA | Plant Operations | Preventive Maintenance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108704-cost-analytics-partner-vestas,rejobs,Cost Analytics Partner,Vestas,"Leça do Balio, Portugal","Join Vestas as a Cost Analytics Partner in Leça do Balio, Portugal.",,Energy Analytics | Analytics | Performance Management | Cost Management | Stakeholder Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108560-manager-real-estate-mwd-ecoplexus,rejobs,"Manager, Real Estate (m/w/d)",Ecoplexus,"Durham, North Carolina, United States","Join Ecoplexus as a Manager, Real Estate in Durham, North Carolina.",,Energy Due Diligence | Energy Policy | Land Management | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108701-finance-sr-team-lead-vestas,rejobs,Finance Sr. Team Lead,Vestas,"Pasay, Philippines","Lead a finance team at Vestas in Pasay, Philippines.",,Accounting & Finance | Energy Governance | Financial Services | Operations Management | Leadership | Compliance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109191-development-engineer-scale-microgrids,rejobs,Development Engineer,Scale Microgrids,"Santa Monica, California, United States","Join Scale Microgrids as a Development Engineer in Santa Monica or Oakland, CA.",,Battery Technology | Distributed Energy Resources | EPC Management | Microgrids | Photovoltaics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109033-bess-field-technician-mwd-arevon-energy-inc,rejobs,BESS Field Technician (m/w/d),"Arevon Energy, Inc.","Poway, California, United States","Join Arevon Energy as a BESS Field Technician in Poway, California!",,Battery Technology | Power Electronics | SCADA | Utility-Scale Solar | Health & Safety | Preventive Maintenance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109021-development-manager-mwd-adapture-renewables,rejobs,Development Manager (m/w/d),Adapture Renewables,"Oakland, United States","Join Adapture Renewables as a Development Manager in Oakland, USA.",,EPC Management | Hybrid Power Plants | Solar Installation | Utility-Scale Solar | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108834-electrical-technician-enviva,rejobs,Electrical Technician,Enviva,"Epes, Alabama, United States","Join Enviva as an Electrical Technician in Epes, Alabama!",,Bioenergy | Safety Management | Maintenance | Manufacturing | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108941-interconnection-specialist-powerflex,rejobs,Interconnection Specialist,PowerFlex,"Los Angeles, United States","Join PowerFlex as an Interconnection Specialist in the US, managing utility interconnection for solar projects.",,Distributed Energy Resources | EPC Management | Utility-Scale Solar | Regulatory Compliance | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108773-hydrogen-plant-system-engineer-plug-power,rejobs,Hydrogen Plant - System Engineer,Plug Power,"St. Gabriel, Louisiana, United States","Join Plug Power as a System Engineer in St. Gabriel, Louisiana, focusing on hydrogen generation systems.",,Electrolysis & Electrolyzers | Fuel Cell Technology | Power Electronics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109127-intern-environment-boralex,rejobs,Intern - Environment,Boralex,"South Glens Falls, New York, United States","Join Boralex as an Environmental Intern in South Glens Falls, NY, and help tackle energy challenges sustainably.",,Environmental Management | Energy Policy | Environmental Impact Assessment | Permitting,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108703-wind-turbine-technician-i-mwd-vestas,rejobs,Wind Turbine Technician I (m/w/d),Vestas,"Sedalia, Alberta, Canada","Join Vestas as a Wind Turbine Technician I in Sedalia, Alberta. Maintain wind turbines and ensure reliable energy. Enjoy a $3,300 sign-on bonus and comprehensive benefits.",,Blade Maintenance | Onshore Wind Energy | Turbine Operations | Wind O&M | Safety Management | Training & Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108716-senior-operations-expert-wartsila,rejobs,Senior Operations Expert,Wärtsilä,"Tokyo, Japan","Join Wärtsilä as a Senior Operations Expert in Tokyo, Japan.",,Contract Management | Energy Asset Valuation | Technical Support | Operations Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109037-analyst-finance-investing-arevon-energy-inc,rejobs,"Analyst, Finance & Investing","Arevon Energy, Inc.","New York, NY, United States","Join Arevon Energy as a Finance & Investing Analyst in New York, NY!",,Clean Energy Investment | Energy Asset Valuation | Energy Economics | Project Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108563-manager-project-finance-nexamp,rejobs,"Manager, Project Finance",Nexamp,"Chicago, United States","Join Nexamp as a Manager, Project Finance in Chicago, New York, or Boston!",,Battery Technology | Distributed Energy Resources | Photovoltaics | Utility-Scale Solar | Financial Services | Project Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108858-electrical-engineer-mfd-goldbeck-solar-group,rejobs,Electrical Engineer (m/f/d),GOLDBECK SOLAR Group,"Farnborough, United Kingdom","Join GOLDBECK SOLAR as an Electrical Engineer in Farnborough, UK.",,EPC Management | Photovoltaic Systems | Power Electronics | Utility-Scale Solar | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108547-graduate-intern-building-energy-modeling-and-analysis-mwd-national-laboratory-of-the-rockies,rejobs,Graduate Intern - Building Energy Modeling and Analysis (m/w/d),National Renewable Energy Laboratory,"Los Angeles, United States","Join NLR as a Graduate Intern in Los Angeles, CA, focusing on building energy modeling.",,Battery Technology | Thermal Energy | Analytics | Control Engineering | Energy Resilience,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109048-supervisor-design-and-specification-mechanical-brightcore-energy,rejobs,"Supervisor, Design and Specification - Mechanical",Brightcore Energy,"Brooklyn, New York, United States","Join Brightcore Energy as a Supervisor, Design and Specification in New York. Ensure project compliance with regulations and quality standards in energy efficiency. Enjoy a comprehensive benefits package and flexible work arrangements.",,Heat Pumps | Energy Auditing | Mechanical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108848-venue-sales-representative-octopus-energy,rejobs,Venue Sales Representative,Octopus Energy,"Teesside, United Kingdom",Join Octopus Energy as a Venue Sales Representative in Teesside!,,Community Energy | Customer Management | Energy Access | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109046-project-engineer-hvac-brightcore-energy,rejobs,"Project Engineer, HVAC",Brightcore Energy,"Brooklyn, New York, United States","Join Brightcore Energy as a Project Engineer in Brooklyn or Armonk, NY. Ensure project quality and compliance in HVAC systems. Enjoy competitive salary and comprehensive benefits.",,Heat Pumps | Energy Modeling | Project Management | Mechanical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109142-cost-accounting-manager-commonwealth-fusion-systems,rejobs,Cost Accounting Manager,Commonwealth Fusion Systems,"Devens, Massachusetts, United States","Join Commonwealth Fusion Systems as a Cost Accounting Manager in Devens, Massachusetts.",,Accounting & Finance | Cost Management | Energy Economics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109067-program-manager-mwd-new-energy-nexus,rejobs,Program Manager (m/w/d),New Energy Nexus,"Seoul, South Korea","Join New Energy Nexus as a Program Manager in Seoul, South Korea, to drive clean energy initiatives.",,Community Energy | Program Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109041-service-technician-zenobe,rejobs,Service Technician,Zenobē,"Portsmouth, United Kingdom","Join Zenobē as a Service Technician in Portsmouth, UK, and support clean power solutions.",,Battery Management Systems | Battery Technology | Fleet Management | Power Electronics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109088-development-analyst-matrix-renewables,rejobs,Development Analyst,Matrix Renewables,"Austin, Texas, United States","Join Matrix Renewables as a Development Analyst in Austin, Texas. Support renewable energy project development and collaborate with diverse teams.",,EPC Management | Environmental Management | Utility-Scale Solar | Energy Economics | Energy Policy | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108689-team-leader-site-management-mwd-nordex,rejobs,Team Leader Site Management (m/w/d),Nordex,"Hamburg, Germany",Lead site management for wind projects at Nordex in Hamburg.,,EPC Management | Onshore Wind Energy | Wind Farms | Health & Safety | Construction | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109039-data-scientist-power-markets-arevon-energy-inc,rejobs,"Data Scientist, Power Markets","Arevon Energy, Inc.","Scottsdale, Arizona, United States","Join Arevon Energy as a Data Scientist in Scottsdale, Arizona!",,Energy Analytics | Energy Economics | Predictive Models,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108999-senior-technical-support-engineer-mwd-tigo-energy-inc,rejobs,Senior Technical Support Engineer (m/w/d),"Tigo Energy, Inc.",United Kingdom,"Join Tigo Energy as a Senior Technical Support Engineer in the UK, providing top-notch customer support.",,Customer Management | Energy Asset Valuation | Technical Support,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/109192-development-engineer-scale-microgrids,rejobs,Development Engineer,Scale Microgrids,"Santa Monica, California, United States",Join Scale Microgrids as a Development Engineer in California! Drive innovative microgrid projects and enjoy competitive benefits.,,Battery Technology | Distributed Energy Resources | EPC Management | Microgrids | Photovoltaics,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108454-head-of-asset-management-mwd-alpiq,rejobs,Head of Asset Management (m/w/d),Alpiq,Switzerland,Lead Asset Management at Alpiq in Europe.,,Battery Management Systems | Cybersecurity | Green Hydrogen | Photovoltaic Systems | Repowering | Wind O&M | Health & Safety | Asset Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108465-bess-project-engineer-alpiq,rejobs,BESS Project Engineer,Alpiq,"Olten, Switzerland","Join Alpiq as a BESS Project Engineer in Olten, Switzerland.",,Battery Management Systems | Battery Technology | Energy Due Diligence | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108466-short-term-power-trader-balancing-expert-met-group,rejobs,Short-Term Power Trader - Balancing Expert,MET Group,"Leuven, Belgium",Join MET Group as a Short-Term Power Trader in Belgium!,,Energy Trading | Portfolio Management | Market Analysis | Risk Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108334-hr-temp-bilingual-mwd-firstlight-power,rejobs,HR Temp Bilingual (m/w/d),FirstLight Power,"Montreal, Canada","Join FirstLight Power as a Bilingual HR Temp in Montreal, Canada!",,Energy Access | Energy Governance | Human Resources | Training & Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/107995-territory-business-executive-dlight,rejobs,Territory Business Executive,d.light,"Nairobi, Kenya",Join d.light as a Territory Business Executive in Kenya!,,Community Solar | Photovoltaic Systems | Solar Installation | Energy Access | Sales and Marketing,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108221-renewable-heat-engineer-natural-power,rejobs,Renewable Heat Engineer,Natural Power,"Stirling, Scotland, United Kingdom","Join Natural Power as a Renewable Heat Engineer in Stirling or Glasgow, UK.",,Biogas Energy | District Heating,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108192-digital-specialist-cundall,rejobs,Digital Specialist,Cundall,"Bengaluru, India","Join Cundall as a Digital Specialist in Bengaluru, India!",,Digital Twin | Building Energy Performance | Software Development,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108317-product-designer-fuse-energy,rejobs,Product Designer,Fuse Energy,"London, United Kingdom",Join Fuse Energy as a Product Designer in London or Dubai!,,Smart Energy Systems | UI/UX Design,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108121-senior-staff-accountant-enviva,rejobs,Senior Staff Accountant,Enviva,"Franklin, Virginia, United States","Join Enviva as a Senior Staff Accountant in Franklin, Virginia!",,Energy Asset Valuation | Energy Economics | Financial Services | Operations Management | Accounting & Finance,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108127-electrical-supervisor-enviva,rejobs,Electrical Supervisor,Enviva,"Cottondale, Florida, United States","Join Enviva as an Electrical Supervisor in Cottondale, Florida. Lead electrical teams and ensure safe operations.",,Bioenergy | Operations Management | Safety Management | Electrical Engineering,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108412-estates-project-manager-mwd-boralex,rejobs,Estates Project Manager (m/w/d),Boralex,"Hampshire, United Kingdom","Join Boralex as an Estates Project Manager in Hampshire, UK.",,Community Energy | Energy Governance | Land Management | Project Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108270-contract-manager-nyserda,rejobs,Contract Manager,NYSERDA,"New York, NY, United States","Join NYSERDA as a Contract Manager in New York, NY, and support contracting activities in the energy sector.",,Energy Policy | Procurement | Risk Management | Project Management | Contract Management,rejobs_evp.csv
https://rejobs.org/en/renewable-energy-jobs/108217-energy-analyst-intern-natural-power,rejobs,Energy Analyst - Intern,Natural Power,"Glasgow, Scotland, United Kingdom","Join Natural Power as an Energy Analyst Intern in Glasgow, UK.",,Wind Resource Assessment | Wind Turbine Technician | Energy Analytics,rejobs_evp.csv
